player_name,season,team,age,games_played,minutes_per_game,points_per_game,rebounds_per_game,assists_per_game,steals_per_game,blocks_per_game,turnovers_per_game,field_goal_pct,three_point_pct,free_throw_pct,plus_minus,all_star,prior_all_star_selections
Derrick Favors,2020-21,UTA,29.0,68,15.3,5.4,5.5,0.6,0.5,1.0,0.5,0.638,0.0,0.738,0.5,0,0
Derrick Favors,2021-22,OKC,30.0,39,16.7,5.3,4.7,0.6,0.4,0.3,0.2,0.516,0.125,0.64,-3.7,0,0
Derrick Jones Jr.,2019-20,MIA,23.0,59,23.3,8.5,3.9,1.1,1.0,0.6,0.5,0.527,0.28,0.772,-0.5,0,0
Derrick Jones Jr.,2020-21,POR,24.0,58,22.7,6.8,3.5,0.8,0.6,0.9,0.6,0.484,0.316,0.648,-1.1,0,0
Derrick Jones Jr.,2021-22,CHI,25.0,51,17.6,5.6,3.3,0.6,0.5,0.6,0.6,0.538,0.328,0.8,0.8,0,0
Derrick Jones Jr.,2023-24,DAL,27.0,76,23.5,8.6,3.3,1.0,0.7,0.7,0.9,0.483,0.343,0.713,0.7,0,0
Derrick Rose,2019-20,DET,31.0,50,26.0,18.1,2.4,5.6,0.8,0.3,2.5,0.49,0.306,0.871,-1.7,0,0
Derrick Rose,2020-21,NYK,32.0,50,25.6,14.7,2.6,4.2,1.0,0.4,1.6,0.47,0.388,0.866,2.7,0,0
Derrick White,2019-20,SAS,25.0,68,24.7,11.3,3.3,3.5,0.6,0.9,1.3,0.458,0.366,0.853,0.6,0,0
Derrick White,2020-21,SAS,26.0,36,29.5,15.4,3.0,3.5,0.7,1.0,1.3,0.411,0.346,0.851,2.6,0,0
Derrick White,2021-22,BOS,27.0,75,29.3,13.2,3.5,4.9,0.9,0.8,1.6,0.421,0.312,0.864,2.7,0,0
Derrick White,2022-23,BOS,28.0,82,28.3,12.4,3.6,3.9,0.7,0.9,1.2,0.462,0.381,0.875,6.0,0,0
Derrick White,2023-24,BOS,29.0,73,32.6,15.2,4.2,5.2,1.0,1.2,1.5,0.461,0.396,0.901,8.5,0,0
Desmond Bane,2020-21,MEM,23.0,68,22.3,9.2,3.1,1.7,0.6,0.2,0.9,0.469,0.432,0.816,0.2,0,0
Desmond Bane,2021-22,MEM,24.0,76,29.8,18.2,4.4,2.7,1.2,0.4,1.5,0.461,0.436,0.903,4.8,0,0
Desmond Bane,2022-23,MEM,25.0,58,31.7,21.5,5.0,4.4,1.0,0.4,2.2,0.479,0.408,0.883,6.1,0,0
Desmond Bane,2023-24,MEM,26.0,42,34.4,23.7,4.4,5.5,1.0,0.5,2.7,0.464,0.381,0.87,-4.8,0,0
Devin Booker,2019-20,PHX,23.0,70,35.9,26.6,4.2,6.5,0.7,0.3,3.8,0.489,0.354,0.919,1.9,0,0
Devin Booker,2020-21,PHX,24.0,67,33.9,25.6,4.2,4.3,0.8,0.2,3.1,0.484,0.34,0.867,4.9,1,0
Devin Booker,2021-22,PHX,25.0,68,34.5,26.8,5.0,4.8,1.1,0.4,2.4,0.466,0.383,0.868,6.9,1,1
Devin Booker,2022-23,PHX,26.0,53,34.6,27.8,4.5,5.5,1.0,0.3,2.7,0.494,0.351,0.855,4.7,0,2
Devin Booker,2023-24,PHX,27.0,68,36.0,27.1,4.5,6.9,0.9,0.4,2.6,0.492,0.364,0.886,4.6,1,2
Devin Vassell,2020-21,SAS,20.0,62,17.0,5.5,2.8,0.9,0.7,0.3,0.4,0.406,0.347,0.843,-1.0,0,0
Devin Vassell,2021-22,SAS,21.0,71,27.3,12.3,4.3,1.9,1.1,0.6,0.8,0.427,0.361,0.838,0.5,0,0
Devin Vassell,2022-23,SAS,22.0,38,31.0,18.5,3.9,3.6,1.1,0.4,1.5,0.439,0.387,0.78,-7.8,0,0
Devin Vassell,2023-24,SAS,23.0,68,33.1,19.5,3.8,4.1,1.1,0.3,1.6,0.472,0.372,0.801,-4.3,0,0
Devonte' Graham,2019-20,CHA,25.0,63,35.1,18.2,3.4,7.5,1.0,0.2,2.9,0.382,0.373,0.82,-2.9,0,0
Devonte' Graham,2020-21,CHA,26.0,55,30.2,14.8,2.7,5.4,0.9,0.1,1.5,0.377,0.375,0.842,1.8,0,0
Devonte' Graham,2021-22,NOP,27.0,76,28.4,11.9,2.3,4.2,0.9,0.2,1.4,0.363,0.341,0.843,0.5,0,0
Devonte' Graham,2022-23,SAS,28.0,73,18.3,7.4,1.7,2.7,0.6,0.2,0.7,0.374,0.352,0.748,-2.2,0,0
Dewayne Dedmon,2019-20,ATL,30.0,44,17.6,5.8,5.7,0.5,0.6,0.9,1.3,0.4,0.206,0.833,-0.6,0,0
Dewayne Dedmon,2021-22,MIA,32.0,67,15.9,6.3,5.8,0.7,0.4,0.6,1.0,0.566,0.404,0.75,0.7,0,0
Dillon Brooks,2019-20,MEM,24.0,73,28.9,16.2,3.3,2.1,0.9,0.4,1.7,0.407,0.358,0.808,-0.6,0,0
Dillon Brooks,2020-21,MEM,25.0,67,29.8,17.2,2.9,2.3,1.2,0.4,1.8,0.419,0.344,0.815,2.3,0,0
Dillon Brooks,2021-22,MEM,26.0,32,27.7,18.4,3.2,2.8,1.1,0.3,1.6,0.432,0.309,0.849,6.4,0,0
Dillon Brooks,2022-23,MEM,27.0,73,30.3,14.3,3.3,2.6,0.9,0.2,1.4,0.396,0.326,0.779,2.8,0,0
Dillon Brooks,2023-24,HOU,28.0,72,30.9,12.7,3.4,1.7,0.9,0.1,1.2,0.428,0.359,0.844,-0.3,0,0
Domantas Sabonis,2019-20,IND,24.0,62,34.8,18.5,12.4,5.0,0.8,0.5,2.7,0.54,0.254,0.723,2.6,1,0
Domantas Sabonis,2020-21,IND,25.0,62,36.0,20.3,12.0,6.7,1.2,0.5,3.4,0.535,0.321,0.732,-1.5,0,1
Domantas Sabonis,2021-22,SAC,26.0,62,34.4,18.9,12.1,5.2,1.0,0.4,3.1,0.573,0.312,0.741,-0.2,0,1
Domantas Sabonis,2022-23,SAC,27.0,79,34.6,19.1,12.3,7.3,0.8,0.5,2.9,0.615,0.373,0.742,2.7,1,1
Domantas Sabonis,2023-24,SAC,28.0,82,35.7,19.4,13.7,8.2,0.9,0.6,3.3,0.594,0.379,0.704,0.8,0,2
Donovan Mitchell,2019-20,UTA,23.0,69,34.3,24.0,4.4,4.3,1.0,0.2,2.7,0.449,0.366,0.863,1.6,1,0
Donovan Mitchell,2020-21,UTA,24.0,53,33.4,26.4,4.4,5.2,1.0,0.3,2.8,0.438,0.386,0.845,5.4,1,1
Donovan Mitchell,2021-22,UTA,25.0,67,33.8,25.9,4.2,5.3,1.5,0.2,3.0,0.448,0.355,0.853,4.1,1,2
Donovan Mitchell,2022-23,CLE,26.0,68,35.8,28.3,4.3,4.4,1.5,0.4,2.6,0.484,0.386,0.867,5.0,1,3
Donovan Mitchell,2023-24,CLE,27.0,55,35.3,26.6,5.1,6.1,1.8,0.5,2.8,0.462,0.368,0.865,5.9,1,4
Donte DiVincenzo,2019-20,MIL,23.0,66,23.0,9.2,4.8,2.3,1.3,0.3,1.4,0.455,0.336,0.733,6.2,0,0
Donte DiVincenzo,2020-21,MIL,24.0,66,27.5,10.4,5.8,3.1,1.1,0.2,1.4,0.42,0.379,0.718,4.6,0,0
Donte DiVincenzo,2021-22,SAC,25.0,42,23.9,9.0,4.0,2.8,1.1,0.2,1.7,0.351,0.339,0.843,-1.8,0,0
Donte DiVincenzo,2022-23,GSW,26.0,72,26.3,9.4,4.5,3.5,1.3,0.1,1.6,0.435,0.397,0.817,1.7,0,0
Donte DiVincenzo,2023-24,NYK,27.0,81,29.1,15.5,3.7,2.7,1.3,0.4,1.4,0.443,0.401,0.754,2.0,0,0
Dorian Finney-Smith,2019-20,DAL,27.0,71,29.9,9.5,5.7,1.6,0.6,0.5,1.0,0.466,0.376,0.722,3.9,0,0
Dorian Finney-Smith,2020-21,DAL,28.0,60,32.0,9.8,5.4,1.7,0.9,0.4,0.8,0.472,0.394,0.756,3.3,0,0
Dorian Finney-Smith,2021-22,DAL,29.0,80,33.0,11.0,4.7,1.9,1.1,0.5,1.0,0.471,0.395,0.675,3.0,0,0
Dorian Finney-Smith,2022-23,BKN,30.0,66,30.4,8.3,4.8,1.5,0.8,0.5,0.9,0.391,0.337,0.763,-0.1,0,0
Dorian Finney-Smith,2023-24,BKN,31.0,68,28.4,8.5,4.7,1.6,0.8,0.6,0.9,0.421,0.348,0.717,-1.6,0,0
Doug McDermott,2019-20,IND,28.0,69,19.9,10.3,2.5,1.1,0.2,0.1,0.6,0.488,0.435,0.828,1.5,0,0
Doug McDermott,2020-21,IND,29.0,66,24.5,13.6,3.3,1.3,0.3,0.1,0.8,0.532,0.388,0.816,-0.7,0,0
Doug McDermott,2021-22,SAS,30.0,51,24.0,11.3,2.3,1.3,0.3,0.1,0.8,0.462,0.422,0.784,-0.7,0,0
Doug McDermott,2022-23,SAS,31.0,64,20.5,10.2,2.2,1.4,0.2,0.1,0.9,0.457,0.413,0.757,-3.7,0,0
Draymond Green,2019-20,GSW,30.0,43,28.4,8.0,6.2,6.2,1.4,0.8,2.3,0.389,0.279,0.759,-4.5,0,0
Draymond Green,2020-21,GSW,31.0,63,31.5,7.0,7.1,8.9,1.7,0.8,3.0,0.447,0.27,0.795,3.8,0,0
Draymond Green,2021-22,GSW,32.0,46,28.9,7.5,7.3,7.0,1.3,1.1,3.0,0.525,0.296,0.659,4.2,1,0
Draymond Green,2022-23,GSW,33.0,73,31.5,8.5,7.2,6.8,1.0,0.8,2.8,0.527,0.305,0.713,4.7,0,1
Draymond Green,2023-24,GSW,34.0,55,27.1,8.6,7.2,6.0,1.0,0.9,2.5,0.497,0.395,0.73,3.1,0,1
Drew Eubanks,2021-22,POR,25.0,71,17.5,7.7,5.4,1.2,0.4,0.6,1.1,0.596,0.217,0.762,-4.6,0,0
Drew Eubanks,2022-23,POR,26.0,78,20.3,6.6,5.4,1.3,0.5,1.3,0.9,0.641,0.389,0.664,-1.7,0,0
Drew Eubanks,2023-24,PHX,27.0,75,15.6,5.1,4.3,0.8,0.4,0.8,0.8,0.601,1.0,0.774,-1.4,0,0
Duane Washington Jr.,2021-22,IND,22.0,48,20.2,9.9,1.7,1.8,0.5,0.1,1.2,0.405,0.377,0.754,-2.6,0,0
Duncan Robinson,2019-20,MIA,26.0,73,29.7,13.5,3.2,1.4,0.5,0.3,1.0,0.47,0.446,0.931,4.8,0,0
Duncan Robinson,2020-21,MIA,27.0,72,31.4,13.1,3.5,1.8,0.6,0.3,1.1,0.439,0.408,0.827,1.6,0,0
Duncan Robinson,2021-22,MIA,28.0,79,25.9,10.9,2.6,1.6,0.5,0.2,0.8,0.399,0.372,0.836,1.3,0,0
Duncan Robinson,2022-23,MIA,29.0,42,16.4,6.4,1.6,1.1,0.3,0.0,0.7,0.371,0.328,0.906,-1.3,0,0
Duncan Robinson,2023-24,MIA,30.0,68,28.0,12.9,2.5,2.8,0.7,0.2,1.4,0.45,0.395,0.889,0.6,0,0
Duop Reath,2023-24,POR,28.0,68,17.9,9.1,3.7,1.0,0.5,0.6,0.8,0.461,0.359,0.742,-2.8,0,0
Dwayne Bacon,2019-20,CHA,24.0,39,17.6,5.7,2.6,1.3,0.6,0.1,0.9,0.348,0.284,0.66,-3.4,0,0
Dwayne Bacon,2020-21,ORL,25.0,72,25.7,10.9,3.1,1.3,0.6,0.1,0.6,0.402,0.285,0.824,-6.2,0,0
Dwight Howard,2019-20,LAL,34.0,69,18.9,7.5,7.3,0.7,0.4,1.1,1.2,0.729,0.6,0.514,2.3,0,0
Dwight Howard,2020-21,PHI,35.0,69,17.3,7.0,8.4,0.9,0.4,0.9,1.6,0.587,0.25,0.576,-1.0,0,0
Dwight Howard,2021-22,LAL,36.0,60,16.2,6.2,5.9,0.6,0.6,0.6,0.8,0.612,0.533,0.658,-2.1,0,0
Dwight Powell,2019-20,DAL,28.0,40,26.5,9.4,5.7,1.5,0.9,0.6,0.9,0.638,0.256,0.667,4.9,0,0
Dwight Powell,2020-21,DAL,29.0,58,16.6,5.9,4.0,1.1,0.6,0.5,0.7,0.619,0.238,0.782,1.3,0,0
Dwight Powell,2021-22,DAL,30.0,82,21.9,8.7,4.9,1.2,0.5,0.5,0.8,0.671,0.351,0.783,0.9,0,0
Dwight Powell,2022-23,DAL,31.0,76,19.2,6.7,4.1,0.9,0.6,0.3,0.9,0.732,0.0,0.667,2.2,0,0
Dylan Windler,2020-21,CLE,24.0,31,16.5,5.2,3.5,1.1,0.6,0.4,1.0,0.438,0.338,0.778,-2.0,0,0
Dyson Daniels,2022-23,NOP,20.0,59,17.7,3.8,3.2,2.3,0.7,0.2,1.0,0.418,0.314,0.65,-0.1,0,0
Dyson Daniels,2023-24,NOP,21.0,61,22.3,5.8,3.9,2.7,1.4,0.4,1.0,0.447,0.311,0.642,1.2,0,0
E'Twaun Moore,2019-20,NOP,31.0,56,18.2,8.3,2.3,1.4,0.6,0.2,0.7,0.426,0.377,0.689,-0.8,0,0
Edmond Sumner,2020-21,IND,25.0,53,16.2,7.5,1.8,0.9,0.6,0.2,1.0,0.525,0.398,0.819,-0.6,0,0
Elfrid Payton,2019-20,NYK,26.0,45,27.7,10.0,4.7,7.2,1.6,0.4,2.1,0.439,0.203,0.57,-1.9,0,0
Elfrid Payton,2020-21,NYK,27.0,63,23.6,10.1,3.4,3.2,0.7,0.1,1.6,0.432,0.286,0.682,-1.6,0,0
Emmanuel Mudiay,2019-20,UTA,24.0,54,15.7,7.3,2.3,2.1,0.4,0.2,1.4,0.462,0.345,0.759,-0.8,0,0
Enes Freedom,2019-20,BOS,28.0,58,17.0,8.1,7.4,1.0,0.4,0.7,1.0,0.572,0.143,0.707,3.6,0,0
Enes Freedom,2020-21,POR,29.0,72,24.4,11.2,11.0,1.2,0.5,0.7,1.1,0.604,0.25,0.774,2.2,0,0
Eric Bledsoe,2019-20,MIL,30.0,61,27.0,14.9,4.6,5.4,0.9,0.4,2.4,0.475,0.344,0.79,7.1,0,0
Eric Bledsoe,2020-21,NOP,31.0,71,29.7,12.2,3.4,3.8,0.8,0.3,1.6,0.421,0.341,0.687,-0.9,0,0
Eric Bledsoe,2021-22,POR,32.0,54,25.2,9.9,3.4,4.2,1.3,0.4,2.1,0.421,0.313,0.761,-0.7,0,0
Eric Gordon,2019-20,HOU,31.0,36,28.2,14.4,2.0,1.5,0.6,0.4,1.2,0.369,0.317,0.766,0.1,0,0
Eric Gordon,2021-22,HOU,33.0,57,29.3,13.4,2.0,2.7,0.5,0.3,1.9,0.475,0.412,0.778,-3.1,0,0
Eric Gordon,2022-23,LAC,34.0,69,28.5,12.4,1.9,2.7,0.6,0.4,1.5,0.446,0.371,0.821,-3.0,0,0
Eric Gordon,2023-24,PHX,35.0,68,27.8,11.0,1.8,2.0,1.0,0.4,1.1,0.443,0.378,0.797,1.9,0,0
Eric Paschall,2019-20,GSW,23.0,60,27.6,14.0,4.6,2.1,0.5,0.2,1.6,0.497,0.287,0.774,-6.3,0,0
Eric Paschall,2020-21,GSW,24.0,40,17.4,9.5,3.2,1.3,0.3,0.2,1.1,0.497,0.333,0.713,-2.8,0,0
Ersan Ilyasova,2019-20,MIL,33.0,63,15.7,6.6,4.8,0.8,0.4,0.3,0.5,0.466,0.365,0.828,1.3,0,0
Eugene Omoruyi,2022-23,DET,26.0,40,16.1,7.0,2.8,0.7,0.7,0.1,0.9,0.443,0.281,0.68,-1.0,0,0
Evan Fournier,2019-20,ORL,27.0,66,31.4,18.5,2.6,3.2,1.1,0.2,1.9,0.467,0.399,0.818,-1.2,0,0
Evan Fournier,2020-21,BOS,28.0,42,30.0,17.1,3.0,3.4,1.1,0.5,1.7,0.457,0.413,0.788,-0.8,0,0
Evan Fournier,2021-22,NYK,29.0,80,29.5,14.1,2.6,2.1,1.0,0.3,1.3,0.417,0.389,0.708,-1.2,0,0
Evan Fournier,2023-24,DET,31.0,32,18.1,6.9,1.8,1.5,0.9,0.2,0.7,0.357,0.254,0.806,-4.4,0,0
Evan Mobley,2021-22,CLE,21.0,69,33.8,15.0,8.3,2.5,0.8,1.7,1.9,0.508,0.25,0.663,1.4,0,0
Evan Mobley,2022-23,CLE,22.0,79,34.4,16.2,9.0,2.8,0.8,1.5,1.8,0.554,0.216,0.674,4.3,0,0
Evan Mobley,2023-24,CLE,23.0,50,30.6,15.7,9.4,3.2,0.9,1.4,1.8,0.58,0.373,0.719,0.7,0,0
Facundo Campazzo,2020-21,DEN,30.0,65,21.9,6.1,2.1,3.6,1.2,0.2,1.1,0.381,0.352,0.879,1.2,0,0
Facundo Campazzo,2021-22,DEN,31.0,65,18.2,5.1,1.8,3.4,1.0,0.4,1.0,0.361,0.301,0.769,-3.3,0,0
Frank Jackson,2020-21,DET,23.0,40,18.5,9.8,2.2,0.9,0.4,0.0,0.9,0.457,0.407,0.813,-0.3,0,0
Frank Jackson,2021-22,DET,24.0,53,22.0,10.6,1.6,1.0,0.5,0.2,0.7,0.402,0.308,0.827,-3.5,0,0
Frank Kaminsky,2019-20,PHX,27.0,39,19.9,9.7,4.5,1.9,0.4,0.3,0.9,0.45,0.331,0.678,-0.2,0,0
Frank Kaminsky,2020-21,PHX,28.0,47,15.2,6.6,4.0,1.7,0.3,0.4,0.5,0.471,0.365,0.617,1.2,0,0
Frank Ntilikina,2019-20,NYK,21.0,57,20.8,6.3,2.1,3.0,0.9,0.3,1.2,0.393,0.321,0.864,-1.7,0,0
Franz Wagner,2021-22,ORL,20.0,79,30.7,15.2,4.5,2.9,0.9,0.4,1.5,0.468,0.354,0.863,-3.1,0,0
Franz Wagner,2022-23,ORL,21.0,80,32.6,18.6,4.1,3.5,1.0,0.2,2.1,0.485,0.361,0.842,0.6,0,0
Franz Wagner,2023-24,ORL,22.0,72,32.5,19.7,5.3,3.7,1.1,0.4,1.9,0.482,0.281,0.85,2.8,0,0
Fred VanVleet,2019-20,TOR,26.0,54,35.7,17.6,3.8,6.6,1.9,0.3,2.2,0.413,0.39,0.848,3.8,0,0
Fred VanVleet,2020-21,TOR,27.0,52,36.5,19.6,4.2,6.3,1.7,0.7,1.8,0.389,0.366,0.885,2.7,0,0
Fred VanVleet,2021-22,TOR,28.0,65,37.9,20.3,4.4,6.7,1.7,0.5,2.6,0.403,0.377,0.874,3.3,0,0
Fred VanVleet,2022-23,TOR,29.0,69,36.7,19.3,4.1,7.2,1.8,0.6,2.0,0.393,0.342,0.898,2.8,0,0
Fred VanVleet,2023-24,HOU,30.0,73,36.8,17.4,3.8,8.1,1.4,0.8,1.7,0.416,0.387,0.86,2.5,0,0
Furkan Korkmaz,2019-20,PHI,22.0,72,21.7,9.8,2.3,1.1,0.6,0.2,0.8,0.43,0.402,0.755,1.3,0,0
Furkan Korkmaz,2020-21,PHI,23.0,55,19.3,9.1,2.1,1.5,0.9,0.2,0.8,0.401,0.375,0.732,2.6,0,0
Furkan Korkmaz,2021-22,PHI,24.0,67,21.1,7.6,2.6,1.9,0.5,0.1,0.7,0.387,0.289,0.81,0.5,0,0
GG Jackson,2023-24,MEM,19.0,48,25.7,14.6,4.1,1.2,0.6,0.5,1.4,0.428,0.357,0.752,-4.0,0,0
Gabe Vincent,2021-22,MIA,26.0,68,23.4,8.7,1.9,3.1,0.9,0.2,1.4,0.417,0.368,0.815,1.5,0,0
Gabe Vincent,2022-23,MIA,27.0,68,25.9,9.4,2.1,2.5,0.9,0.1,1.4,0.402,0.334,0.872,-0.4,0,0
Garrett Temple,2019-20,BKN,34.0,62,27.9,10.3,3.5,2.5,0.8,0.5,1.0,0.378,0.329,0.805,-0.7,0,0
Garrett Temple,2020-21,CHI,35.0,56,27.3,7.6,2.9,2.2,0.8,0.5,1.0,0.415,0.335,0.8,0.9,0,0
Garrett Temple,2021-22,NOP,36.0,59,18.6,5.2,2.4,1.3,0.7,0.4,0.7,0.376,0.319,0.683,-5.5,0,0
Garrison Mathews,2020-21,WAS,24.0,64,16.2,5.5,1.4,0.4,0.5,0.1,0.2,0.409,0.384,0.884,-2.1,0,0
Garrison Mathews,2021-22,HOU,25.0,65,26.3,10.0,2.9,1.0,0.9,0.4,0.6,0.399,0.36,0.794,-3.4,0,0
Garrison Mathews,2023-24,ATL,27.0,66,15.0,4.9,1.4,0.6,0.3,0.1,0.3,0.456,0.44,0.81,-1.5,0,0
Gary Clark,2020-21,PHI,26.0,39,16.8,3.1,2.9,0.8,0.3,0.2,0.4,0.303,0.287,0.8,-2.8,0,0
Gary Harris,2019-20,DEN,25.0,56,31.8,10.4,2.9,2.1,1.4,0.3,1.1,0.42,0.333,0.815,2.2,0,0
Gary Harris,2020-21,ORL,26.0,39,27.7,9.9,2.0,2.0,0.7,0.3,0.9,0.4,0.34,0.821,-2.1,0,0
Gary Harris,2021-22,ORL,27.0,61,28.4,11.1,2.0,1.8,1.0,0.1,1.0,0.434,0.384,0.874,-3.4,0,0
Gary Harris,2022-23,ORL,28.0,48,24.7,8.3,2.0,1.2,0.9,0.3,0.6,0.45,0.431,0.9,-1.8,0,0
Gary Harris,2023-24,ORL,29.0,54,24.0,6.9,1.7,1.6,0.9,0.3,0.6,0.441,0.371,0.756,1.7,0,0
Gary Payton II,2021-22,GSW,29.0,71,17.6,7.1,3.5,0.9,1.4,0.3,0.6,0.616,0.358,0.603,2.5,0,0
Gary Payton II,2023-24,GSW,31.0,44,15.5,5.5,2.6,1.1,0.9,0.4,0.6,0.563,0.364,0.609,1.9,0,0
Gary Trent Jr.,2019-20,POR,21.0,61,21.8,8.9,1.6,1.0,0.8,0.3,0.3,0.444,0.418,0.822,-0.9,0,0
Gary Trent Jr.,2020-21,TOR,22.0,58,31.1,15.3,2.6,1.4,1.0,0.2,0.7,0.408,0.385,0.783,-1.0,0,0
Gary Trent Jr.,2021-22,TOR,23.0,70,35.0,18.3,2.7,2.0,1.7,0.3,1.0,0.414,0.383,0.853,2.4,0,0
Gary Trent Jr.,2022-23,TOR,24.0,66,32.1,17.4,2.6,1.6,1.6,0.2,0.8,0.433,0.369,0.839,-0.8,0,0
Gary Trent Jr.,2023-24,TOR,25.0,71,28.1,13.7,2.6,1.7,1.1,0.1,0.7,0.426,0.393,0.771,-2.7,0,0
George Hill,2019-20,MIL,34.0,59,21.5,9.4,3.0,3.1,0.8,0.1,1.0,0.516,0.46,0.842,5.1,0,0
George Hill,2020-21,PHI,35.0,30,22.4,8.7,2.0,2.4,0.8,0.2,1.0,0.482,0.388,0.8,-0.3,0,0
George Hill,2021-22,MIL,36.0,54,23.2,6.2,2.9,2.2,0.8,0.1,0.8,0.429,0.306,0.919,5.8,0,0
George Hill,2022-23,IND,37.0,46,18.1,5.0,1.8,2.4,0.6,0.1,0.7,0.47,0.358,0.764,0.9,0,0
Georges Niang,2020-21,UTA,28.0,72,16.0,6.9,2.4,0.8,0.3,0.1,0.7,0.437,0.425,0.957,4.9,0,0
Georges Niang,2021-22,PHI,29.0,76,22.8,9.2,2.7,1.3,0.4,0.2,0.8,0.437,0.403,0.881,0.9,0,0
Georges Niang,2022-23,PHI,30.0,78,19.4,8.2,2.4,1.0,0.4,0.2,0.7,0.442,0.401,0.867,1.0,0,0
Georges Niang,2023-24,CLE,31.0,82,22.3,9.4,3.4,1.2,0.4,0.2,0.9,0.449,0.376,0.85,0.4,0,0
Giannis Antetokounmpo,2019-20,MIL,25.0,63,30.4,29.5,13.6,5.6,1.0,1.0,3.7,0.553,0.304,0.633,10.8,1,0
Giannis Antetokounmpo,2020-21,MIL,26.0,61,33.0,28.1,11.0,5.9,1.2,1.2,3.4,0.569,0.303,0.685,6.7,1,1
Giannis Antetokounmpo,2021-22,MIL,27.0,67,32.9,29.9,11.6,5.8,1.1,1.4,3.3,0.553,0.293,0.722,5.9,1,2
Giannis Antetokounmpo,2022-23,MIL,28.0,63,32.1,31.1,11.8,5.7,0.8,0.8,3.9,0.553,0.275,0.645,5.4,1,3
Giannis Antetokounmpo,2023-24,MIL,29.0,73,35.2,30.4,11.5,6.5,1.2,1.1,3.4,0.611,0.274,0.657,4.6,1,4
Glenn Robinson III,2019-20,PHI,26.0,62,28.8,11.7,4.4,1.5,0.9,0.3,0.9,0.486,0.391,0.86,-4.8,0,0
Goga Bitadze,2023-24,ORL,24.0,62,15.4,5.0,4.6,1.3,0.5,1.2,0.7,0.603,0.143,0.655,0.4,0,0
Goran Dragic,2019-20,MIA,34.0,59,28.2,16.2,3.2,5.1,0.7,0.2,2.4,0.441,0.367,0.776,2.8,0,0
Goran Dragic,2020-21,MIA,35.0,50,26.7,13.4,3.4,4.4,0.7,0.2,2.4,0.432,0.373,0.828,0.8,0,0
Goran Dragic,2022-23,MIL,37.0,58,15.0,6.3,1.4,2.6,0.2,0.1,1.1,0.421,0.359,0.689,0.1,0,0
Gordon Hayward,2019-20,BOS,30.0,52,33.5,17.5,6.7,4.1,0.7,0.4,1.8,0.5,0.383,0.855,6.4,0,0
Gordon Hayward,2020-21,CHA,31.0,44,34.0,19.6,5.9,4.1,1.2,0.3,2.1,0.473,0.415,0.843,0.4,0,0
Gordon Hayward,2021-22,CHA,32.0,49,31.9,15.9,4.6,3.6,1.0,0.4,1.7,0.459,0.391,0.846,-0.4,0,0
Gordon Hayward,2022-23,CHA,33.0,50,31.5,14.7,4.3,4.1,0.8,0.2,2.0,0.475,0.325,0.811,-2.2,0,0
Gordon Hayward,2023-24,OKC,34.0,51,24.4,9.8,3.5,3.1,0.8,0.3,1.3,0.464,0.411,0.742,-2.6,0,0
Gorgui Dieng,2019-20,MEM,30.0,63,17.4,7.4,5.6,1.2,0.8,0.9,1.0,0.456,0.355,0.772,-1.6,0,0
Gradey Dick,2023-24,TOR,20.0,60,21.1,8.5,2.2,1.1,0.6,0.0,0.8,0.425,0.365,0.863,-6.3,0,0
Grant Williams,2019-20,BOS,21.0,69,15.1,3.4,2.6,1.0,0.4,0.5,0.7,0.412,0.25,0.722,1.9,0,0
Grant Williams,2020-21,BOS,22.0,63,18.1,4.7,2.8,1.0,0.5,0.4,0.9,0.437,0.372,0.588,-0.8,0,0
Grant Williams,2021-22,BOS,23.0,77,24.4,7.8,3.6,1.0,0.5,0.7,0.8,0.475,0.411,0.905,1.9,0,0
Grant Williams,2022-23,BOS,24.0,79,25.9,8.1,4.6,1.7,0.5,0.4,1.0,0.454,0.395,0.77,2.6,0,0
Grant Williams,2023-24,CHA,25.0,76,28.0,10.3,4.2,2.3,0.6,0.5,1.4,0.456,0.375,0.757,-3.2,0,0
Grayson Allen,2019-20,MEM,24.0,38,18.9,8.7,2.2,1.4,0.3,0.1,0.9,0.466,0.404,0.867,-2.5,0,0
Grayson Allen,2020-21,MEM,25.0,50,25.2,10.6,3.2,2.2,0.9,0.2,1.0,0.418,0.391,0.868,0.2,0,0
Grayson Allen,2021-22,MIL,26.0,66,27.3,11.1,3.4,1.5,0.7,0.3,0.7,0.448,0.409,0.865,3.5,0,0
Grayson Allen,2022-23,MIL,27.0,72,27.4,10.4,3.3,2.3,0.9,0.2,1.0,0.44,0.399,0.905,3.2,0,0
Grayson Allen,2023-24,PHX,28.0,75,33.5,13.5,3.9,3.0,0.9,0.6,1.3,0.499,0.461,0.878,3.5,0,0
Hamidou Diallo,2019-20,OKC,21.0,46,19.5,6.9,3.6,0.8,0.8,0.2,1.1,0.446,0.281,0.603,0.3,0,0
Hamidou Diallo,2020-21,DET,22.0,52,23.6,11.6,5.2,1.9,0.8,0.5,1.5,0.477,0.341,0.64,-3.7,0,0
Hamidou Diallo,2021-22,DET,23.0,58,21.9,11.0,4.8,1.3,1.2,0.3,1.0,0.496,0.247,0.65,-3.6,0,0
Hamidou Diallo,2022-23,DET,24.0,56,17.8,9.3,3.5,1.0,0.9,0.3,1.3,0.573,0.238,0.588,-0.3,0,0
